episode,step,agent,cube_x,cube_y,target_x,target_y,dist,action,done,success
10,0,heuristic,0.2,-0.4,-0.5,-0.30000000000000004,0.7071067811865475,backward,False,False
10,1,heuristic,0.1,-0.4,-0.5,-0.30000000000000004,0.6082762530298219,backward,False,False
10,2,heuristic,0.0,-0.4,-0.5,-0.30000000000000004,0.5099019513592785,backward,False,False
10,3,heuristic,-0.1,-0.4,-0.5,-0.30000000000000004,0.41231056256176607,backward,False,False
10,4,heuristic,-0.2,-0.4,-0.5,-0.30000000000000004,0.31622776601683794,backward,False,False
10,5,heuristic,-0.30000000000000004,-0.4,-0.5,-0.30000000000000004,0.2236067977499789,backward,False,False
10,6,heuristic,-0.4,-0.4,-0.5,-0.30000000000000004,0.14142135623730948,backward,False,False
10,7,heuristic,-0.5,-0.4,-0.5,-0.30000000000000004,0.09999999999999998,left,True,True
11,0,heuristic,0.1,0.4,0.0,-0.30000000000000004,0.7071067811865476,right,False,False
11,1,heuristic,0.1,0.30000000000000004,0.0,-0.30000000000000004,0.608276253029822,right,False,False
11,2,heuristic,0.1,0.2,0.0,-0.30000000000000004,0.5099019513592785,right,False,False
11,3,heuristic,0.1,0.1,0.0,-0.30000000000000004,0.41231056256176607,right,False,False
11,4,heuristic,0.1,0.0,0.0,-0.30000000000000004,0.316227766016838,right,False,False
11,5,heuristic,0.1,-0.1,0.0,-0.30000000000000004,0.22360679774997902,right,False,False
11,6,heuristic,0.1,-0.2,0.0,-0.30000000000000004,0.14142135623730953,right,False,False
11,7,heuristic,0.1,-0.30000000000000004,0.0,-0.30000000000000004,0.1,backward,True,True
12,0,heuristic,0.30000000000000004,0.4,0.6000000000000001,-0.30000000000000004,0.7615773105863909,right,False,False
12,1,heuristic,0.30000000000000004,0.30000000000000004,0.6000000000000001,-0.30000000000000004,0.670820393249937,right,False,False
12,2,heuristic,0.30000000000000004,0.2,0.6000000000000001,-0.30000000000000004,0.5830951894845301,right,False,False
12,3,heuristic,0.30000000000000004,0.1,0.6000000000000001,-0.30000000000000004,0.5,right,False,False
12,4,heuristic,0.30000000000000004,0.0,0.6000000000000001,-0.30000000000000004,0.42426406871192857,forward,False,False
12,5,heuristic,0.4,0.0,0.6000000000000001,-0.30000000000000004,0.360555127546399,right,False,False
12,6,heuristic,0.4,-0.1,0.6000000000000001,-0.30000000000000004,0.28284271247461906,forward,False,False
12,7,heuristic,0.5,-0.1,0.6000000000000001,-0.30000000000000004,0.22360679774997905,right,False,False
12,8,heuristic,0.5,-0.2,0.6000000000000001,-0.30000000000000004,0.1414213562373096,forward,False,False
12,9,heuristic,0.6000000000000001,-0.2,0.6000000000000001,-0.30000000000000004,0.10000000000000003,right,True,True
13,0,heuristic,0.1,-0.30000000000000004,0.1,0.4,0.7000000000000001,left,False,False
13,1,heuristic,0.1,-0.2,0.1,0.4,0.6000000000000001,left,False,False
13,2,heuristic,0.1,-0.1,0.1,0.4,0.5,left,False,False
13,3,heuristic,0.1,0.0,0.1,0.4,0.4,left,False,False
13,4,heuristic,0.1,0.1,0.1,0.4,0.30000000000000004,left,False,False
13,5,heuristic,0.1,0.2,0.1,0.4,0.2,left,False,False
13,6,heuristic,0.1,0.30000000000000004,0.1,0.4,0.09999999999999998,left,True,True
14,0,heuristic,-0.7000000000000001,0.0,0.1,0.30000000000000004,0.8544003745317532,forward,False,False
14,1,heuristic,-0.6000000000000001,0.0,0.1,0.30000000000000004,0.7615773105863909,forward,False,False
14,2,heuristic,-0.5,0.0,0.1,0.30000000000000004,0.6708203932499369,forward,False,False
14,3,heuristic,-0.4,0.0,0.1,0.30000000000000004,0.5830951894845301,forward,False,False
14,4,heuristic,-0.30000000000000004,0.0,0.1,0.30000000000000004,0.5,forward,False,False
14,5,heuristic,-0.2,0.0,0.1,0.30000000000000004,0.42426406871192857,forward,False,False
14,6,heuristic,-0.1,0.0,0.1,0.30000000000000004,0.36055512754639896,left,False,False
14,7,heuristic,-0.1,0.1,0.1,0.30000000000000004,0.28284271247461906,left,False,False
14,8,heuristic,-0.1,0.2,0.1,0.30000000000000004,0.223606797749979,forward,False,False
14,9,heuristic,0.0,0.2,0.1,0.30000000000000004,0.14142135623730953,left,False,False
14,10,heuristic,0.0,0.30000000000000004,0.1,0.30000000000000004,0.1,forward,True,True
15,0,heuristic,-0.5,-0.5,0.1,-0.6000000000000001,0.6082762530298219,forward,False,False
15,1,heuristic,-0.4,-0.5,0.1,-0.6000000000000001,0.5099019513592785,forward,False,False
15,2,heuristic,-0.30000000000000004,-0.5,0.1,-0.6000000000000001,0.4123105625617661,forward,False,False
15,3,heuristic,-0.2,-0.5,0.1,-0.6000000000000001,0.316227766016838,forward,False,False
15,4,heuristic,-0.1,-0.5,0.1,-0.6000000000000001,0.22360679774997902,forward,False,False
15,5,heuristic,0.0,-0.5,0.1,-0.6000000000000001,0.14142135623730956,right,False,False
