episode,step,agent,cube_x,cube_y,target_x,target_y,dist,action,done,success
2,18,random,-0.6000000000000001,-0.4,-0.1,-0.7000000000000001,0.5830951894845302,right,False,False
2,19,random,-0.6000000000000001,-0.5,-0.1,-0.7000000000000001,0.5385164807134505,forward,True,False
3,0,random,-0.4,0.2,0.7000000000000001,-0.1,1.140175425099138,backward,False,False
3,1,random,-0.5,0.2,0.7000000000000001,-0.1,1.2369316876852983,forward,False,False
3,2,random,-0.4,0.2,0.7000000000000001,-0.1,1.140175425099138,backward,False,False
3,3,random,-0.5,0.2,0.7000000000000001,-0.1,1.2369316876852983,forward,False,False
3,4,random,-0.4,0.2,0.7000000000000001,-0.1,1.140175425099138,left,False,False
3,5,random,-0.4,0.30000000000000004,0.7000000000000001,-0.1,1.1704699910719627,left,False,False
3,6,random,-0.4,0.4,0.7000000000000001,-0.1,1.2083045973594573,right,False,False
3,7,random,-0.4,0.30000000000000004,0.7000000000000001,-0.1,1.1704699910719627,left,False,False
3,8,random,-0.4,0.4,0.7000000000000001,-0.1,1.2083045973594573,forward,False,False
3,9,random,-0.30000000000000004,0.4,0.7000000000000001,-0.1,1.118033988749895,left,False,False
3,10,random,-0.30000000000000004,0.5,0.7000000000000001,-0.1,1.1661903789690602,left,False,False
3,11,random,-0.30000000000000004,0.6000000000000001,0.7000000000000001,-0.1,1.2206555615733703,right,False,False
3,12,random,-0.30000000000000004,0.5,0.7000000000000001,-0.1,1.1661903789690602,backward,False,False
3,13,random,-0.4,0.5,0.7000000000000001,-0.1,1.252996408614167,left,False,False
3,14,random,-0.4,0.6000000000000001,0.7000000000000001,-0.1,1.30384048104053,backward,False,False
3,15,random,-0.5,0.6000000000000001,0.7000000000000001,-0.1,1.3892443989449805,backward,False,False
3,16,random,-0.6000000000000001,0.6000000000000001,0.7000000000000001,-0.1,1.4764823060233403,right,False,False
3,17,random,-0.6000000000000001,0.5,0.7000000000000001,-0.1,1.4317821063276355,backward,False,False
3,18,random,-0.7000000000000001,0.5,0.7000000000000001,-0.1,1.5231546211727818,forward,False,False
3,19,random,-0.6000000000000001,0.5,0.7000000000000001,-0.1,1.4317821063276355,backward,True,False
4,0,random,-0.30000000000000004,-0.2,-0.5,0.4,0.6324555320336759,backward,False,False
4,1,random,-0.4,-0.2,-0.5,0.4,0.608276253029822,right,False,False
4,2,random,-0.4,-0.30000000000000004,-0.5,0.4,0.7071067811865476,forward,False,False
4,3,random,-0.30000000000000004,-0.30000000000000004,-0.5,0.4,0.7280109889280518,backward,False,False
4,4,random,-0.4,-0.30000000000000004,-0.5,0.4,0.7071067811865476,left,False,False
4,5,random,-0.4,-0.2,-0.5,0.4,0.608276253029822,forward,False,False
4,6,random,-0.30000000000000004,-0.2,-0.5,0.4,0.6324555320336759,backward,False,False
4,7,random,-0.4,-0.2,-0.5,0.4,0.608276253029822,right,False,False
4,8,random,-0.4,-0.30000000000000004,-0.5,0.4,0.7071067811865476,left,False,False
4,9,random,-0.4,-0.2,-0.5,0.4,0.608276253029822,forward,False,False
4,10,random,-0.30000000000000004,-0.2,-0.5,0.4,0.6324555320336759,right,False,False
4,11,random,-0.30000000000000004,-0.30000000000000004,-0.5,0.4,0.7280109889280518,backward,False,False
4,12,random,-0.4,-0.30000000000000004,-0.5,0.4,0.7071067811865476,right,False,False
4,13,random,-0.4,-0.4,-0.5,0.4,0.806225774829855,backward,False,False
4,14,random,-0.5,-0.4,-0.5,0.4,0.8,left,False,False
4,15,random,-0.5,-0.30000000000000004,-0.5,0.4,0.7000000000000001,forward,False,False
4,16,random,-0.4,-0.30000000000000004,-0.5,0.4,0.7071067811865476,right,False,False
4,17,random,-0.4,-0.4,-0.5,0.4,0.806225774829855,forward,False,False
4,18,random,-0.30000000000000004,-0.4,-0.5,0.4,0.8246211251235321,left,False,False
4,19,random,-0.30000000000000004,-0.30000000000000004,-0.5,0.4,0.7280109889280518,backward,True,False
5,0,random,-0.4,0.30000000000000004,0.7000000000000001,-0.1,1.1704699910719627,right,False,False
5,1,random,-0.4,0.2,0.7000000000000001,-0.1,1.140175425099138,right,False,False
5,2,random,-0.4,0.1,0.7000000000000001,-0.1,1.118033988749895,right,False,False
5,3,random,-0.4,0.0,0.7000000000000001,-0.1,1.104536101718726,left,False,False
5,4,random,-0.4,0.1,0.7000000000000001,-0.1,1.118033988749895,forward,False,False
5,5,random,-0.30000000000000004,0.1,0.7000000000000001,-0.1,1.019803902718557,left,False,False
5,6,random,-0.30000000000000004,0.2,0.7000000000000001,-0.1,1.044030650891055,left,False,False
5,7,random,-0.30000000000000004,0.30000000000000004,0.7000000000000001,-0.1,1.0770329614269007,backward,False,False
5,8,random,-0.4,0.30000000000000004,0.7000000000000001,-0.1,1.1704699910719627,backward,False,False
5,9,random,-0.5,0.30000000000000004,0.7000000000000001,-0.1,1.264911064067352,left,False,False
5,10,random,-0.5,0.4,0.7000000000000001,-0.1,1.3000000000000003,right,False,False
5,11,random,-0.5,0.30000000000000004,0.7000000000000001,-0.1,1.264911064067352,left,False,False
5,12,random,-0.5,0.4,0.7000000000000001,-0.1,1.3000000000000003,left,False,False
5,13,random,-0.5,0.5,0.7000000000000001,-0.1,1.341640786499874,backward,False,False
5,14,random,-0.6000000000000001,0.5,0.7000000000000001,-0.1,1.4317821063276355,left,False,False
5,15,random,-0.6000000000000001,0.6000000000000001,0.7000000000000001,-0.1,1.4764823060233403,backward,False,False
5,16,random,-0.7000000000000001,0.6000000000000001,0.7000000000000001,-0.1,1.565247584249853,right,False,False
5,17,random,-0.7000000000000001,0.5,0.7000000000000001,-0.1,1.5231546211727818,forward,False,False
5,18,random,-0.6000000000000001,0.5,0.7000000000000001,-0.1,1.4317821063276355,left,False,False
5,19,random,-0.6000000000000001,0.6000000000000001,0.7000000000000001,-0.1,1.4764823060233403,left,True,False
6,0,random,-0.5,0.0,0.1,0.7000000000000001,0.9219544457292888,right,False,False
6,1,random,-0.5,-0.1,0.1,0.7000000000000001,1.0,forward,False,False
6,2,random,-0.4,-0.1,0.1,0.7000000000000001,0.9433981132056605,forward,False,False
6,3,random,-0.30000000000000004,-0.1,0.1,0.7000000000000001,0.894427190999916,backward,False,False
6,4,random,-0.4,-0.1,0.1,0.7000000000000001,0.9433981132056605,forward,False,False
6,5,random,-0.30000000000000004,-0.1,0.1,0.7000000000000001,0.894427190999916,forward,False,False
6,6,random,-0.2,-0.1,0.1,0.7000000000000001,0.8544003745317532,left,False,False
6,7,random,-0.2,0.0,0.1,0.7000000000000001,0.7615773105863909,backward,False,False
6,8,random,-0.30000000000000004,0.0,0.1,0.7000000000000001,0.806225774829855,left,False,False
6,9,random,-0.30000000000000004,0.1,0.1,0.7000000000000001,0.7211102550927979,right,False,False
6,10,random,-0.30000000000000004,0.0,0.1,0.7000000000000001,0.806225774829855,forward,False,False
6,11,random,-0.2,0.0,0.1,0.7000000000000001,0.7615773105863909,left,False,False
6,12,random,-0.2,0.1,0.1,0.7000000000000001,0.670820393249937,left,False,False
6,13,random,-0.2,0.2,0.1,0.7000000000000001,0.5830951894845301,left,False,False
6,14,random,-0.2,0.30000000000000004,0.1,0.7000000000000001,0.5,forward,False,False
6,15,random,-0.1,0.30000000000000004,0.1,0.7000000000000001,0.447213595499958,forward,False,False
6,16,random,0.0,0.30000000000000004,0.1,0.7000000000000001,0.41231056256176607,left,False,False
6,17,random,0.0,0.4,0.1,0.7000000000000001,0.316227766016838,forward,False,False
6,18,random,0.1,0.4,0.1,0.7000000000000001,0.30000000000000004,right,False,False
6,19,random,0.1,0.30000000000000004,0.1,0.7000000000000001,0.4,forward,True,False
7,0,random,0.30000000000000004,0.5,-0.5,-0.5,1.2806248474865698,left,False,False
7,1,random,0.30000000000000004,0.6000000000000001,-0.5,-0.5,1.3601470508735445,right,False,False
7,2,random,0.30000000000000004,0.5,-0.5,-0.5,1.2806248474865698,forward,False,False
7,3,random,0.4,0.5,-0.5,-0.5,1.3453624047073711,forward,False,False
7,4,random,0.5,0.5,-0.5,-0.5,1.4142135623730951,right,False,False
7,5,random,0.5,0.4,-0.5,-0.5,1.3453624047073711,left,False,False
7,6,random,0.5,0.5,-0.5,-0.5,1.4142135623730951,forward,False,False
7,7,random,0.6000000000000001,0.5,-0.5,-0.5,1.4866068747318506,left,False,False
7,8,random,0.6000000000000001,0.6000000000000001,-0.5,-0.5,1.5556349186104046,forward,False,False
7,9,random,0.7000000000000001,0.6000000000000001,-0.5,-0.5,1.6278820596099708,left,False,False
7,10,random,0.7000000000000001,0.7000000000000001,-0.5,-0.5,1.6970562748477143,left,False,False
7,11,random,0.7000000000000001,0.8,-0.5,-0.5,1.7691806012954134,backward,False,False
7,12,random,0.6000000000000001,0.8,-0.5,-0.5,1.7029386365926402,left,False,False
7,13,random,0.6000000000000001,0.8,-0.5,-0.5,1.7029386365926402,backward,False,False
7,14,random,0.5,0.8,-0.5,-0.5,1.6401219466856725,forward,False,False
7,15,random,0.6000000000000001,0.8,-0.5,-0.5,1.7029386365926402,left,False,False
7,16,random,0.6000000000000001,0.8,-0.5,-0.5,1.7029386365926402,left,False,False
7,17,random,0.6000000000000001,0.8,-0.5,-0.5,1.7029386365926402,right,False,False
7,18,random,0.6000000000000001,0.7000000000000001,-0.5,-0.5,1.6278820596099708,left,False,False
7,19,random,0.6000000000000001,0.8,-0.5,-0.5,1.7029386365926402,forward,True,False
8,0,random,-0.30000000000000004,0.4,0.7000000000000001,0.0,1.0770329614269007,forward,False,False
8,1,random,-0.2,0.4,0.7000000000000001,0.0,0.9848857801796106,backward,False,False
8,2,random,-0.30000000000000004,0.4,0.7000000000000001,0.0,1.0770329614269007,backward,False,False
8,3,random,-0.4,0.4,0.7000000000000001,0.0,1.1704699910719627,left,False,False
8,4,random,-0.4,0.5,0.7000000000000001,0.0,1.2083045973594573,backward,False,False
8,5,random,-0.5,0.5,0.7000000000000001,0.0,1.3000000000000003,forward,False,False
8,6,random,-0.4,0.5,0.7000000000000001,0.0,1.2083045973594573,backward,False,False
8,7,random,-0.5,0.5,0.7000000000000001,0.0,1.3000000000000003,forward,False,False
8,8,random,-0.4,0.5,0.7000000000000001,0.0,1.2083045973594573,right,False,False
8,9,random,-0.4,0.4,0.7000000000000001,0.0,1.1704699910719627,backward,False,False
8,10,random,-0.5,0.4,0.7000000000000001,0.0,1.264911064067352,backward,False,False
8,11,random,-0.6000000000000001,0.4,0.7000000000000001,0.0,1.3601470508735447,forward,False,False
8,12,random,-0.5,0.4,0.7000000000000001,0.0,1.264911064067352,backward,False,False
8,13,random,-0.6000000000000001,0.4,0.7000000000000001,0.0,1.3601470508735447,right,False,False
8,14,random,-0.6000000000000001,0.30000000000000004,0.7000000000000001,0.0,1.3341664064126337,backward,False,False
8,15,random,-0.7000000000000001,0.30000000000000004,0.7000000000000001,0.0,1.4317821063276355,right,False,False
8,16,random,-0.7000000000000001,0.2,0.7000000000000001,0.0,1.4142135623730951,right,False,False
8,17,random,-0.7000000000000001,0.1,0.7000000000000001,0.0,1.4035668847618201,left,False,False
8,18,random,-0.7000000000000001,0.2,0.7000000000000001,0.0,1.4142135623730951,left,False,False
8,19,random,-0.7000000000000001,0.30000000000000004,0.7000000000000001,0.0,1.4317821063276355,right,True,False
9,0,random,0.7000000000000001,0.0,-0.2,0.1,0.9055385138137418,backward,False,False
9,1,random,0.6000000000000001,0.0,-0.2,0.1,0.806225774829855,backward,False,False
9,2,random,0.5,0.0,-0.2,0.1,0.7071067811865475,forward,False,False
9,3,random,0.6000000000000001,0.0,-0.2,0.1,0.806225774829855,forward,False,False
9,4,random,0.7000000000000001,0.0,-0.2,0.1,0.9055385138137418,backward,False,False
9,5,random,0.6000000000000001,0.0,-0.2,0.1,0.806225774829855,left,False,False
9,6,random,0.6000000000000001,0.1,-0.2,0.1,0.8,left,False,False
9,7,random,0.6000000000000001,0.2,-0.2,0.1,0.806225774829855,backward,False,False
9,8,random,0.5,0.2,-0.2,0.1,0.7071067811865475,right,False,False
9,9,random,0.5,0.1,-0.2,0.1,0.7,backward,False,False
9,10,random,0.4,0.1,-0.2,0.1,0.6000000000000001,left,False,False
9,11,random,0.4,0.2,-0.2,0.1,0.608276253029822,left,False,False
9,12,random,0.4,0.30000000000000004,-0.2,0.1,0.632455532033676,left,False,False
9,13,random,0.4,0.4,-0.2,0.1,0.670820393249937,forward,False,False
9,14,random,0.5,0.4,-0.2,0.1,0.7615773105863908,backward,False,False
9,15,random,0.4,0.4,-0.2,0.1,0.670820393249937,right,False,False
9,16,random,0.4,0.30000000000000004,-0.2,0.1,0.632455532033676,forward,False,False
9,17,random,0.5,0.30000000000000004,-0.2,0.1,0.7280109889280518,backward,False,False
9,18,random,0.4,0.30000000000000004,-0.2,0.1,0.632455532033676,right,False,False
9,19,random,0.4,0.2,-0.2,0.1,0.608276253029822,backward,True,False
10,0,random,-0.4,-0.1,-0.5,0.5,0.6082762530298219,backward,False,False
10,1,random,-0.5,-0.1,-0.5,0.5,0.6,right,False,False
10,2,random,-0.5,-0.2,-0.5,0.5,0.7,left,False,False
10,3,random,-0.5,-0.1,-0.5,0.5,0.6,left,False,False
10,4,random,-0.5,0.0,-0.5,0.5,0.5,backward,False,False
10,5,random,-0.6000000000000001,0.0,-0.5,0.5,0.5099019513592785,left,False,False
10,6,random,-0.6000000000000001,0.1,-0.5,0.5,0.4123105625617661,backward,False,False
10,7,random,-0.7000000000000001,0.1,-0.5,0.5,0.447213595499958,right,False,False
10,8,random,-0.7000000000000001,0.0,-0.5,0.5,0.5385164807134504,left,False,False
10,9,random,-0.7000000000000001,0.1,-0.5,0.5,0.447213595499958,left,False,False
10,10,random,-0.7000000000000001,0.2,-0.5,0.5,0.36055512754639896,forward,False,False
10,11,random,-0.6000000000000001,0.2,-0.5,0.5,0.31622776601683794,backward,False,False
10,12,random,-0.7000000000000001,0.2,-0.5,0.5,0.36055512754639896,forward,False,False
10,13,random,-0.6000000000000001,0.2,-0.5,0.5,0.31622776601683794,backward,False,False
10,14,random,-0.7000000000000001,0.2,-0.5,0.5,0.36055512754639896,left,False,False
10,15,random,-0.7000000000000001,0.30000000000000004,-0.5,0.5,0.282842712474619,backward,False,False
10,16,random,-0.8,0.30000000000000004,-0.5,0.5,0.36055512754639896,forward,False,False
10,17,random,-0.7000000000000001,0.30000000000000004,-0.5,0.5,0.282842712474619,left,False,False
10,18,random,-0.7000000000000001,0.4,-0.5,0.5,0.22360679774997902,right,False,False
10,19,random,-0.7000000000000001,0.30000000000000004,-0.5,0.5,0.282842712474619,backward,True,False
11,0,random,0.0,-0.1,0.7000000000000001,0.1,0.7280109889280519,right,False,False
11,1,random,0.0,-0.2,0.7000000000000001,0.1,0.7615773105863909,forward,False,False
11,2,random,0.1,-0.2,0.7000000000000001,0.1,0.670820393249937,right,False,False
11,3,random,0.1,-0.30000000000000004,0.7000000000000001,0.1,0.7211102550927979,right,False,False
11,4,random,0.1,-0.4,0.7000000000000001,0.1,0.7810249675906655,backward,False,False
11,5,random,0.0,-0.4,0.7000000000000001,0.1,0.8602325267042628,backward,False,False
11,6,random,-0.1,-0.4,0.7000000000000001,0.1,0.9433981132056605,backward,False,False
11,7,random,-0.2,-0.4,0.7000000000000001,0.1,1.0295630140987002,left,False,False
11,8,random,-0.2,-0.30000000000000004,0.7000000000000001,0.1,0.9848857801796106,backward,False,False
11,9,random,-0.30000000000000004,-0.30000000000000004,0.7000000000000001,0.1,1.0770329614269007,backward,False,False
11,10,random,-0.4,-0.30000000000000004,0.7000000000000001,0.1,1.1704699910719627,right,False,False
11,11,random,-0.4,-0.4,0.7000000000000001,0.1,1.2083045973594573,left,False,False
11,12,random,-0.4,-0.30000000000000004,0.7000000000000001,0.1,1.1704699910719627,forward,False,False
11,13,random,-0.30000000000000004,-0.30000000000000004,0.7000000000000001,0.1,1.0770329614269007,left,False,False
11,14,random,-0.30000000000000004,-0.2,0.7000000000000001,0.1,1.044030650891055,left,False,False
11,15,random,-0.30000000000000004,-0.1,0.7000000000000001,0.1,1.019803902718557,right,False,False
11,16,random,-0.30000000000000004,-0.2,0.7000000000000001,0.1,1.044030650891055,backward,False,False
11,17,random,-0.4,-0.2,0.7000000000000001,0.1,1.140175425099138,right,False,False
11,18,random,-0.4,-0.30000000000000004,0.7000000000000001,0.1,1.1704699910719627,backward,False,False
11,19,random,-0.5,-0.30000000000000004,0.7000000000000001,0.1,1.264911064067352,right,True,False
12,0,random,0.1,0.7000000000000001,0.30000000000000004,-0.6000000000000001,1.315294643796591,right,False,False
12,1,random,0.1,0.6000000000000001,0.30000000000000004,-0.6000000000000001,1.216552506059644,forward,False,False
12,2,random,0.2,0.6000000000000001,0.30000000000000004,-0.6000000000000001,1.2041594578792296,right,False,False
12,3,random,0.2,0.5,0.30000000000000004,-0.6000000000000001,1.104536101718726,forward,False,False
12,4,random,0.30000000000000004,0.5,0.30000000000000004,-0.6000000000000001,1.1,left,False,False
12,5,random,0.30000000000000004,0.6000000000000001,0.30000000000000004,-0.6000000000000001,1.2000000000000002,backward,False,False
12,6,random,0.2,0.6000000000000001,0.30000000000000004,-0.6000000000000001,1.2041594578792296,backward,False,False
12,7,random,0.1,0.6000000000000001,0.30000000000000004,-0.6000000000000001,1.216552506059644,forward,False,False
12,8,random,0.2,0.6000000000000001,0.30000000000000004,-0.6000000000000001,1.2041594578792296,left,False,False
12,9,random,0.2,0.7000000000000001,0.30000000000000004,-0.6000000000000001,1.30384048104053,forward,False,False
12,10,random,0.30000000000000004,0.7000000000000001,0.30000000000000004,-0.6000000000000001,1.3000000000000003,forward,False,False
12,11,random,0.4,0.7000000000000001,0.30000000000000004,-0.6000000000000001,1.30384048104053,left,False,False
12,12,random,0.4,0.8,0.30000000000000004,-0.6000000000000001,1.4035668847618201,forward,False,False
12,13,random,0.5,0.8,0.30000000000000004,-0.6000000000000001,1.4142135623730951,left,False,False
12,14,random,0.5,0.8,0.30000000000000004,-0.6000000000000001,1.4142135623730951,backward,False,False
12,15,random,0.4,0.8,0.30000000000000004,-0.6000000000000001,1.4035668847618201,right,False,False
12,16,random,0.4,0.7000000000000001,0.30000000000000004,-0.6000000000000001,1.30384048104053,left,False,False
12,17,random,0.4,0.8,0.30000000000000004,-0.6000000000000001,1.4035668847618201,left,False,False
12,18,random,0.4,0.8,0.30000000000000004,-0.6000000000000001,1.4035668847618201,backward,False,False
12,19,random,0.30000000000000004,0.8,0.30000000000000004,-0.6000000000000001,1.4000000000000001,forward,True,False
13,0,random,-0.4,-0.30000000000000004,0.30000000000000004,0.1,0.806225774829855,backward,False,False
13,1,random,-0.5,-0.30000000000000004,0.30000000000000004,0.1,0.894427190999916,backward,False,False
13,2,random,-0.6000000000000001,-0.30000000000000004,0.30000000000000004,0.1,0.9848857801796106,right,False,False
13,3,random,-0.6000000000000001,-0.4,0.30000000000000004,0.1,1.0295630140987002,left,False,False
13,4,random,-0.6000000000000001,-0.30000000000000004,0.30000000000000004,0.1,0.9848857801796106,backward,False,False
13,5,random,-0.7000000000000001,-0.30000000000000004,0.30000000000000004,0.1,1.0770329614269007,left,False,False
13,6,random,-0.7000000000000001,-0.2,0.30000000000000004,0.1,1.044030650891055,left,False,False
13,7,random,-0.7000000000000001,-0.1,0.30000000000000004,0.1,1.019803902718557,left,False,False
13,8,random,-0.7000000000000001,0.0,0.30000000000000004,0.1,1.004987562112089,left,False,False
13,9,random,-0.7000000000000001,0.1,0.30000000000000004,0.1,1.0,backward,False,False
13,10,random,-0.8,0.1,0.30000000000000004,0.1,1.1,backward,False,False
13,11,random,-0.8,0.1,0.30000000000000004,0.1,1.1,backward,False,False
13,12,random,-0.8,0.1,0.30000000000000004,0.1,1.1,forward,False,False
13,13,random,-0.7000000000000001,0.1,0.30000000000000004,0.1,1.0,forward,False,False
13,14,random,-0.6000000000000001,0.1,0.30000000000000004,0.1,0.9000000000000001,backward,False,False
13,15,random,-0.7000000000000001,0.1,0.30000000000000004,0.1,1.0,backward,False,False
13,16,random,-0.8,0.1,0.30000000000000004,0.1,1.1,forward,False,False
13,17,random,-0.7000000000000001,0.1,0.30000000000000004,0.1,1.0,right,False,False
13,18,random,-0.7000000000000001,0.0,0.30000000000000004,0.1,1.004987562112089,right,False,False
13,19,random,-0.7000000000000001,-0.1,0.30000000000000004,0.1,1.019803902718557,backward,True,False
14,0,random,-0.4,0.0,0.4,0.2,0.8246211251235321,right,False,False
14,1,random,-0.4,-0.1,0.4,0.2,0.8544003745317532,left,False,False
14,2,random,-0.4,0.0,0.4,0.2,0.8246211251235321,left,False,False
14,3,random,-0.4,0.1,0.4,0.2,0.806225774829855,backward,False,False
14,4,random,-0.5,0.1,0.4,0.2,0.9055385138137417,backward,False,False
14,5,random,-0.6000000000000001,0.1,0.4,0.2,1.004987562112089,left,False,False
14,6,random,-0.6000000000000001,0.2,0.4,0.2,1.0,forward,False,False
14,7,random,-0.5,0.2,0.4,0.2,0.9,backward,False,False
14,8,random,-0.6000000000000001,0.2,0.4,0.2,1.0,forward,False,False
14,9,random,-0.5,0.2,0.4,0.2,0.9,left,False,False
14,10,random,-0.5,0.30000000000000004,0.4,0.2,0.9055385138137417,forward,False,False
14,11,random,-0.4,0.30000000000000004,0.4,0.2,0.806225774829855,forward,False,False
14,12,random,-0.30000000000000004,0.30000000000000004,0.4,0.2,0.7071067811865476,forward,False,False
14,13,random,-0.2,0.30000000000000004,0.4,0.2,0.608276253029822,left,False,False
14,14,random,-0.2,0.4,0.4,0.2,0.632455532033676,forward,False,False
14,15,random,-0.1,0.4,0.4,0.2,0.5385164807134504,forward,False,False
14,16,random,0.0,0.4,0.4,0.2,0.447213595499958,left,False,False
14,17,random,0.0,0.5,0.4,0.2,0.5,forward,False,False
14,18,random,0.1,0.5,0.4,0.2,0.42426406871192857,forward,False,False
14,19,random,0.2,0.5,0.4,0.2,0.3605551275463989,right,True,False
15,0,random,0.6000000000000001,0.1,-0.6000000000000001,-0.1,1.216552506059644,left,False,False
15,1,random,0.6000000000000001,0.2,-0.6000000000000001,-0.1,1.2369316876852983,right,False,False
15,2,random,0.6000000000000001,0.1,-0.6000000000000001,-0.1,1.216552506059644,backward,False,False
15,3,random,0.5,0.1,-0.6000000000000001,-0.1,1.118033988749895,backward,False,False
